date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:28	173/173	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Sep%202021%2006:55:29%20GMT	https://doccure-html.dreamguystech.com/robots.txt		(from )
12:25:28	28684/28684	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index.html	(from )
12:25:29	489/489	---M--	200	added ('OK')	image/png	etag:%221e9-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/favicon.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/favicon.png	(from https://doccure-html.dreamguystech.com/template/)
12:25:29	160409/160409	---M-Z	200	added ('OK')	text/css	etag:%2227299-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/css/bootstrap.min.css	(from https://doccure-html.dreamguystech.com/template/)
12:25:29	55419/55419	---M-Z	200	added ('OK')	text/css	etag:%22d87b-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fontawesome/css/fontawesome.min.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/fontawesome/css/fontawesome.min.css	(from https://doccure-html.dreamguystech.com/template/)
12:25:29	56846/56846	---M-Z	200	added ('OK')	text/css	etag:%22de0e-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css	(from https://doccure-html.dreamguystech.com/template/)
12:25:29	202201/202201	---MCZ	200	added ('OK')	text/css	etag:W/%223f651-5c46852e5fb80-gzip%22	https://doccure-html.dreamguystech.com/template/assets/css/style.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/css/style.css	(from https://doccure-html.dreamguystech.com/template/)
12:25:30	28684/28684	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/index.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index-2.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:30	3636/3636	---M--	200	added ('OK')	image/png	etag:%22e34-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/logo.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/logo.png	(from https://doccure-html.dreamguystech.com/template/)
12:25:31	28389/28389	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/index-1.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index-1.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:31	28993/28993	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/index-2.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index-3.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:31	30620/30620	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/index-3.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index-4.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:31	34065/34065	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/index-4.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index-5.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:32	29117/29117	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/index-5.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index-6.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:32	27645/27645	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/index-6.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index-7.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:32	32878/32878	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/index-7.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index-8.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:32	24912/24912	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/index-8.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/index-9.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:32	24668/24668	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/doctor-dashboard.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/doctor-dashboard.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:33	26881/26881	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/appointments.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/appointments.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:33	21018/21018	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/schedule-timings.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/schedule-timings.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:33	21016/21016	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/my-patients.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/my-patients.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:33	42526/42526	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/patient-profile.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/patient-profile.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:34	21839/21839	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/chat-doctor.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/chat-doctor.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:34	19208/19208	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/invoices.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/invoices.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:34	22240/22240	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/doctor-profile-settings.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/doctor-profile-settings.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:34	20873/20873	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/reviews.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/reviews.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:34	10655/10655	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/doctor-register.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/doctor-register.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:35	25323/25323	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/doctor-blog.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/doctor-blog.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:35	20930/20930	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/blog-details.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/blog-details.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:35	18049/18049	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/doctor-add-blog.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/doctor-add-blog.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:35	26151/26151	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/map-grid.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/map-grid.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:36	21742/21742	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/map-list.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/map-list.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:36	23626/23626	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/search.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/search.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:36	29247/29247	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/doctor-profile.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/doctor-profile.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:36	13710/13710	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/booking.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/booking.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:36	13683/13683	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/checkout.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/checkout.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:37	10028/10028	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/booking-success.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/booking-success.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:37	46126/46126	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Jun%202021%2008:24:53%20GMT	https://doccure-html.dreamguystech.com/template/patient-dashboard.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/patient-dashboard.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:37	27536/27536	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/favourites.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/favourites.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:37	21966/21966	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/chat.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/chat.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:38	15221/15221	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/profile-settings.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/profile-settings.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:38	12913/12913	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/change-password.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/change-password.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:38	26752/26752	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/pharmacy-index.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/pharmacy-index.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:38	25812/25812	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/pharmacy-details.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/pharmacy-details.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:39	16319/16319	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/pharmacy-search.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/pharmacy-search.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:39	23437/23437	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/product-all.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/product-all.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:39	17537/17537	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/product-description.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/product-description.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:39	17782/17782	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/cart.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/cart.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:39	13641/13641	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/product-checkout.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/product-checkout.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:40	9614/9614	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/payment-success.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/payment-success.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:40	10690/10690	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/pharmacy-register.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/pharmacy-register.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:40	11989/11989	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/voice-call.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/voice-call.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:40	11967/11967	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/video-call.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/video-call.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:41	14057/14057	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/calendar.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/calendar.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:41	79887/79887	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/components.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/components.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:41	12237/12237	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/invoice-view.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/invoice-view.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:41	9634/9634	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/blank-page.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/blank-page.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:41	10565/10565	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/login.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/login.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:42	10672/10672	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/register.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/register.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:42	10016/10016	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/forgot-password.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/forgot-password.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:42	18318/18318	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/blog-list.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/blog-list.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:42	21019/21019	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/blog-grid.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/blog-grid.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:43	21414/21414	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/index.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/index.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:43	11946/11946	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/pharmacy/index.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/pharmacy/index.html	(from https://doccure-html.dreamguystech.com/template/)
12:25:43	25876/25876	---M--	200	added ('OK')	image/jpeg	etag:%226514-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-07.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-07.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:43	28219/28219	---M--	200	added ('OK')	image/jpeg	etag:%226e3b-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/img-pharmacy1.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/img-pharmacy1.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:43	27659/27659	---M--	200	added ('OK')	image/jpeg	etag:%226c0b-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/lab-image.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/lab-image.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:44	2732/2732	---M--	200	added ('OK')	image/png	etag:%22aac-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-01.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-01.png	(from https://doccure-html.dreamguystech.com/template/)
12:25:44	2733/2733	---M--	200	added ('OK')	image/png	etag:%22aad-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-02.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-02.png	(from https://doccure-html.dreamguystech.com/template/)
12:25:44	2151/2151	---M--	200	added ('OK')	image/png	etag:%22867-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-03.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-03.png	(from https://doccure-html.dreamguystech.com/template/)
12:25:44	2512/2512	---M--	200	added ('OK')	image/png	etag:%229d0-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-04.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-04.png	(from https://doccure-html.dreamguystech.com/template/)
12:25:45	2681/2681	---M--	200	added ('OK')	image/png	etag:%22a79-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-05.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/specialities/specialities-05.png	(from https://doccure-html.dreamguystech.com/template/)
12:25:45	31579/31579	---M--	200	added ('OK')	image/jpeg	etag:%227b5b-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-01.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-01.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:45	25118/25118	---M--	200	added ('OK')	image/jpeg	etag:%22621e-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-02.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-02.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:45	27789/27789	---M--	200	added ('OK')	image/jpeg	etag:%226c8d-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-03.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-03.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:45	22871/22871	---M--	200	added ('OK')	image/jpeg	etag:%225957-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-04.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-04.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:46	22132/22132	---M--	200	added ('OK')	image/jpeg	etag:%225674-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-05.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-05.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:46	26774/26774	---M--	200	added ('OK')	image/jpeg	etag:%226896-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-06.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-06.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:46	26717/26717	---M--	200	added ('OK')	image/jpeg	etag:%22685d-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-08.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-08.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:46	27816/27816	---M--	200	added ('OK')	image/png	etag:%226ca8-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/features/feature.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/features/feature.png	(from https://doccure-html.dreamguystech.com/template/)
12:25:47	60123/60123	---M--	200	added ('OK')	image/jpeg	etag:%22eadb-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/features/feature-01.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/features/feature-01.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:47	63966/63966	---M--	200	added ('OK')	image/jpeg	etag:%22f9de-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/features/feature-02.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/features/feature-02.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:47	64538/64538	---M--	200	added ('OK')	image/jpeg	etag:%22fc1a-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/features/feature-03.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/features/feature-03.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:47	60403/60403	---M--	200	added ('OK')	image/jpeg	etag:%22ebf3-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/features/feature-04.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/features/feature-04.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:48	57399/57399	---M--	200	added ('OK')	image/jpeg	etag:%22e037-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/features/feature-05.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/features/feature-05.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:48	75773/75773	---M--	200	added ('OK')	image/jpeg	etag:%22127fd-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/features/feature-06.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/features/feature-06.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:48	418500/418500	---M--	200	added ('OK')	image/jpeg	etag:%22662c4-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/blog/blog-01.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/blog/blog-01.jpg	(from https://doccure-html.dreamguystech.com/template/)
12:25:48	37010/37010	---M--	200	added ('OK')	image/jpeg	etag:%229092-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-thumb-01.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-thumb-01.jpg	(from https://doccure-html.dreamguystech.com/template/)
